path,pnl
866,0.0027403061736654966
867,-0.00033069843734270457
868,-0.002105145485135962
869,0.0001730396311734328
870,-9.711411902357803e-05
871,5.945248140881709e-05
872,0.0004131241477829395
873,0.000953457269235243
874,-0.0006171468822224746
875,-0.0020663883971095863
876,0.002484496395735558
877,0.0008824334912602705
878,-8.3803073528399e-05
879,0.0010905490066663859
880,0.0022861292930635123
881,-0.00106713938420544
882,-0.002948582856962978
883,0.0020949562189206392
884,0.0048696114565956496
885,-0.0011086943672791172
886,-0.0019036170654961736
887,-0.00016030998154992204
888,0.0022691219003162003
889,-0.0010809984442212246
890,-0.003546140903088746
891,-0.001121564235098127
892,-0.0002830384499936667
893,-0.0018365221266691822
894,-0.00029525458893789417
895,0.0031191509993788
896,-0.00110707446418834
897,-0.0015802045557621333
898,-0.0008567942467208045
899,-0.000745966580523616
900,-0.00010231700260402868
901,-0.0011783873470325723
902,0.0008467889030356664
903,0.0016112238537631107
904,0.0017899840738791735
905,0.005905532798336388
906,-0.0001752953190645723
907,0.009705952421435016
908,0.000639826282418321
909,-0.0012065135876524469
910,-0.0005332375285482804
911,0.0007747169868539405
912,-0.0053305662227463605
913,0.004097528381154736
914,-0.0007239788940880398
915,0.004108093625321496
916,-0.001232633948707429
917,0.002940438124899414
918,-0.005261716026418178
919,-0.0007140151588009847
920,0.0010704709416784791
921,0.002326007694309462
922,-0.001393530210749283
923,0.0032413648979099374
924,-0.0017619817526374204
925,0.0021569699712702746
926,0.0026567826342660528
927,0.004027750654916119
928,7.849603196650928e-05
929,-0.0009240368821128442
930,5.8250327876097074e-05
931,-0.0009990755317568212
932,-0.0021686364488665093
933,-0.0013413551875885972
934,8.078324048616441e-06
935,0.0018397476183862338
936,0.000722499632201723
937,0.006601976612792437
938,0.0012241343289895743
939,0.00018259581695945215
940,-0.00048116850701496183
941,0.0030043600033720272
942,0.0027766359637171334
943,-0.00046748026678478105
944,0.002325431333903791
945,0.0007489381294654152
946,-0.0004822316927447621
947,-0.002776768605599722
948,0.0013404528449787456
949,0.001411434532892386
950,0.0019151716932250817
951,0.003697435332192054
952,0.0034448390136680995
953,0.0014767597129443644
954,-0.0010032122192418225
955,0.004690571897623556
956,0.0009515999612821346
957,0.0011140559397435634
958,0.0002362351013499474
959,0.002481649461526292
960,-0.0027133171382531796
961,0.007946787435494818
962,-0.0002948771656420237
963,0.0004858110872605348
964,-0.0013146024354463027
965,-0.0003650339564524874
966,-0.0007638468957287259
967,0.0015936061262629142
968,-0.0025679109495775343
969,0.00051770139649987
970,-0.0010633845023748645
971,-0.002545882543775496
972,-0.0036318732971106498
973,-0.0010905026481185193
974,-0.004582451770918452
975,0.0003135458610965536
976,3.0482509403295666e-05
977,0.0006654726402025426
978,0.00010573116834566854
979,-0.0008328206251691444
980,0.0012207582126135819
981,0.0006822042375800308
982,0.0006541382609512869
983,0.0004470519864794298
984,0.0037014054337736746
985,-0.00400530597390758
986,0.00011955944844121973
987,0.001980198704908176
988,-0.006814423684369686
989,-0.0016445327237855079
990,0.0013231396879365143
991,0.000642003588034235
992,0.0013686019957665522
993,0.001917221957132055
994,0.0013722530410291765
995,-0.0027194308793763748
996,-1.4892663044996368e-05
997,0.0011343758818471716
998,-0.00010478026833293796
999,0.0006643800580088756
